#{"t_start": 1768967348.2015834, "env_id": "parking-basic-v0"}
r,l,t
-36.777689,100,1164.97462
-53.199457,100,1167.735988
-77.440109,100,1171.701557
-60.596857,100,1174.77488
-65.435518,100,1177.805487
-58.272118,100,1180.657026
-47.525707,100,1183.553159
-43.583241,100,1186.422897
-43.746559,100,1189.350275
-48.470828,100,1192.310794
-44.267728,100,1195.383051
-42.749322,100,1198.226294
-32.993862,100,1201.240104
-62.23855,100,1204.446644
-50.031228,100,1207.350636
-49.277183,100,1210.320968
-47.223369,100,1213.29126
-47.503934,100,1216.280306
-55.016016,100,1220.638823
-40.865422,100,1223.656911
-35.444857,100,1226.610533
-42.862277,100,1229.565527
-37.659467,100,1236.398731
-45.283021,100,1240.279291
-60.318196,100,1243.154889
-35.193022,100,1246.045294
-42.644846,100,1249.07435
-42.316795,100,1252.104748
-51.475663,100,1255.112499
-50.472143,100,1258.070238
-43.457338,100,1261.006191
-39.500798,100,1263.944933
-47.315564,100,1266.988822
-54.074657,100,1269.933187
-50.44374,100,1272.794971
-52.970682,100,1275.71359
-35.668767,100,1279.774394
-29.22582,100,1282.789491
-43.97533,100,1285.797217
-62.621347,100,1296.923316
-19.344671,100,1302.337241
-78.905482,100,1305.602674
-45.902937,100,1308.599733
-27.713764,100,1311.354213
-49.030303,100,1314.420727
-35.088157,100,1317.498863
-40.947498,100,1320.568285
-39.574157,100,1323.456409
-51.315481,100,1326.313951
-34.888921,100,1329.260332
-31.239637,100,1332.169369
-46.235356,100,1335.103092
-48.701418,100,1338.015503
-53.524017,100,1340.951311
-45.640422,100,1343.890918
-38.750779,100,1353.583749
-44.026342,100,1356.525273
-36.347355,100,1359.604929
-65.987952,100,1362.544091
-41.886442,100,1365.382894
-36.952995,100,1368.209594
-64.916231,100,1371.073629
-80.287911,100,1374.020908
-55.057842,100,1379.791411
-60.206661,100,1382.725811
-48.419557,100,1385.662586
-68.685301,100,1388.630215
-53.542729,100,1391.767476
-64.446703,100,1395.00092
-50.065824,100,1398.009516
-42.184023,100,1401.375217
-45.088711,100,1404.201388
-42.514828,100,1407.086962
-36.568739,100,1410.144566
-43.975025,100,1419.00865
-87.135038,100,1422.45949
-35.717895,100,1425.560949
-46.210627,100,1428.409255
-46.411504,100,1437.404727
-46.435825,100,1440.429284
-47.674893,100,1443.221039
-47.942405,100,1461.695417
-50.678926,100,1464.615697
-73.627693,100,1467.4458
-56.49732,100,1470.867764
-57.797726,100,1473.801367
-42.223831,100,1476.656156
-24.794892,100,1479.640536
-68.46426,100,1483.130758
-63.081125,100,1486.108466
-57.10646,100,1489.057013
-34.242241,100,1492.001089
-45.808354,100,1497.198844
-52.010967,100,1500.126636
-63.522813,100,1503.053604
-58.39473,100,1505.967891
-56.820288,100,1508.677483
