#{"t_start": 1769134576.1673105, "env_id": "parking-basic-boundary-v0"}
r,l,t
0,100,2594.968571
0,100,2599.286991
0,100,2603.584476
0,100,2607.944597
0,100,2612.201425
0,100,2616.413303
0,100,2620.76602
0,100,2625.116561
0,100,2629.447853
0,100,2633.749961
0,100,2637.961631
0,100,2642.189227
0,100,2646.445481
0,100,2650.697016
0,100,2655.178418
0,100,2659.45574
0,100,2663.718906
0,100,2668.026729
0,100,2672.325432
0,100,2676.51474
0,100,2680.902999
0,100,2685.209402
0,100,2689.604102
0,100,2693.846727
0,100,2698.081883
0,100,2702.285691
0,100,2706.4978
0,100,2710.816064
0,100,2715.040014
0,100,2719.374626
0,100,2723.63822
0,100,2727.943659
0,100,2732.183184
0,100,2736.344147
0,100,2740.678156
0,100,2744.92654
0,100,2749.260686
0,100,2753.42901
0,100,2757.616408
0,100,2761.86776
0,100,2769.394484
0,100,2773.731027
0,100,2777.934593
0,100,2782.182986
0,100,2786.401677
0,100,2790.65329
0,100,2794.879949
0,100,2799.074341
0,100,2803.493373
0,100,2807.862224
0,100,2812.153567
0,100,2816.318772
0,100,2820.501156
0,100,2824.703621
0,100,2828.893876
0,100,2833.066339
0,100,2837.295449
0,100,2841.61693
0,100,2845.850646
0,100,2850.110095
0,100,2854.362813
0,100,2858.595252
0,100,2862.916258
0,100,2867.121463
0,100,2871.306214
0,100,2875.555385
0,100,2879.754786
-2,100,2883.964424
0,100,2888.191645
0,100,2892.385102
0,100,2896.591471
0,100,2900.930482
0,100,2905.301436
0,100,2909.687666
0,100,2913.903791
0,100,2918.116718
0,100,2922.444443
0,100,2926.834081
0,100,2931.110955
0,100,2935.416848
0,100,2939.719883
0,100,2944.00164
0,100,2948.257561
0,100,2952.502567
0,100,2956.775006
0,100,2960.999951
0,100,2965.337227
0,100,2969.653275
0,100,2973.937107
0,100,2978.154802
0,100,2982.517708
0,100,2986.787911
0,100,2991.124839
0,100,2995.383857
0,100,2999.639574
0,100,3003.85875
0,100,3008.10429
0,100,3012.381263
0,100,3016.6564
-40,100,3020.935333
0,100,3025.141278
0,100,3029.436423
0,100,3033.65449
0,100,3041.391271
0,100,3045.696519
0,100,3050.01222
0,100,3054.267501
0,100,3058.496318
0,100,3062.777005
0,100,3067.065484
0,100,3071.237012
0,100,3075.479255
0,100,3079.733347
0,100,3083.981814
0,100,3088.234718
0,100,3092.574466
0,100,3096.759564
0,100,3101.007356
0,100,3105.279339
0,100,3109.481424
0,100,3113.659544
0,100,3117.895678
0,100,3122.224015
0,100,3126.446267
0,100,3130.624379
0,100,3134.818221
0,100,3139.094418
0,100,3143.375584
0,100,3147.57155
0,100,3151.78081
0,100,3155.981162
0,100,3160.231822
0,100,3164.617991
0,100,3168.97829
0,100,3173.209939
0,100,3177.455155
0,100,3181.736457
0,100,3185.976297
0,100,3190.228442
0,100,3194.500877
0,100,3198.775283
0,100,3203.062278
0,100,3207.415899
0,100,3211.685761
0,100,3215.897608
0,100,3220.12541
0,100,3224.514087
0,100,3228.746193
0,100,3232.985898
-2,100,3237.23148
0,100,3241.459002
0,100,3245.657879
0,100,3249.847126
0,100,3254.067892
0,100,3258.283117
0,100,3262.503184
0,100,3266.692604
0,100,3270.891479
0,100,3275.081223
0,100,3279.336844
0,100,3283.654426
0,100,3288.011354
0,100,3292.304413
0,100,3296.48564
0,100,3300.758641
0,100,3308.250031
0,100,3312.52901
0,100,3316.826553
0,100,3321.136942
0,100,3326.462017
0,100,3331.604007
0,100,3336.228379
0,100,3340.744821
0,100,3345.450386
0,100,3349.878792
0,100,3354.207074
0,100,3358.499131
0,100,3362.886554
0,100,3367.259517
0,100,3371.780192
0,100,3375.954247
0,100,3380.485304
0,100,3385.280721
0,100,3389.718981
0,100,3394.119231
0,100,3398.521621
0,100,3402.881125
0,100,3407.478312
0,100,3412.060764
0,100,3416.393841
0,100,3420.793378
0,100,3425.086251
0,100,3429.53434
0,100,3434.051737
0,100,3438.415787
0,100,3442.957712
0,100,3447.374104
0,100,3451.663054
0,100,3456.289691
0,100,3460.709098
0,100,3465.297752
0,100,3469.589358
0,100,3473.956307
0,100,3478.427783
0,100,3483.073562
0,100,3487.308221
0,100,3491.618443
0,100,3496.027217
0,100,3500.473022
0,100,3505.112182
0,100,3511.154347
0,100,3515.718204
0,100,3520.255201
0,100,3524.904799
0,100,3529.32754
0,100,3533.869394
0,100,3538.263674
0,100,3542.598974
0,100,3547.04824
0,100,3551.528856
0,100,3555.931828
0,100,3560.378441
0,100,3564.77539
0,100,3569.078099
0,100,3573.478617
0,100,3577.797425
0,100,3582.202249
0,100,3586.77306
0,100,3594.70757
0,100,3599.391965
0,100,3603.876319
0,100,3608.000397
0,100,3612.313205
0,100,3616.566601
0,100,3620.94054
0,100,3625.327779
0,100,3629.83596
0,100,3634.273569
0,100,3638.807986
0,100,3643.26202
0,100,3647.936313
0,100,3652.521959
0,100,3657.338634
0,100,3662.733891
0,100,3667.426958
0,100,3671.868567
